orbit_id,e,a,i,om,w,ma,n,tp,moid,moid_jup,class,producer,data_arc,n_obs_used,rms,diameter,albedo,diameter_sigma,first_year_obs,first_month_obs,last_obs_year,last_obs_month
JPL 28,0.1303681469383492,2.2389613666128843,4.766749062903648,50.33538633707268,28.74074644662541,58.323792098125274,0.2941942458422934,2458402.250738084,0.9638459999999999,2.68784,MBA,Otto Matic,23572.0,2429,0.46293999999999996,5.459,0.259,0.8590000000000001,1954,10,2019,5
JPL 27,0.1691495083808505,2.262038085500164,3.979253441457059,193.30124490578862,215.5707065701532,347.8590379798097,0.2897038086099365,2458642.4081891896,0.890481,2.72768,MBA,Otto Matic,20138.0,1626,0.5252600000000001,3.634,0.27899999999999997,0.22399999999999998,1964,10,2019,11
JPL 27,0.05102731039593233,2.196971887716356,1.2657579820293459,183.5162679945586,261.3850984781426,147.345567009998,0.3026685695733447,2458113.678500107,1.10131,2.7723400000000002,MBA,Otto Matic,25367.0,2156,0.44167,5.671,0.302,0.122,1950,3,2019,8
JPL 32,0.2403742444583391,2.3737475223521955,22.512098017418733,305.4837984726467,262.1269737404753,291.9522929785482,0.2694959774679305,2458852.99989874,0.947973,2.46442,MBA,Otto Matic,37342.0,1735,0.35913,9.261,0.248,0.29,1917,2,2019,5
JPL 23,0.1263125765610853,2.2292041578773456,5.967398625337249,322.63793129,106.24090364667047,12.345390912062356,0.2961278866593103,2458558.810610151,0.97164,2.7366099999999998,MBA,Otto Matic,31716.0,1998,0.43212,6.883,0.235,0.052000000000000005,1933,1,2019,11
JPL 30,0.1449675566419363,2.2638804159767063,4.859969839416516,296.3654152380827,333.8471176214586,172.9386687038002,0.2893502420848793,2458002.820635857,0.9204040000000001,2.5070200000000002,MBA,Otto Matic,24178.0,2252,0.44335,6.005,0.33399999999999996,0.052000000000000005,1953,9,2019,11
JPL 32,0.03687759040328567,2.162600362476765,2.788598010921381,126.46966961756807,345.1777842039238,27.48510503417555,0.3099129091182476,2458511.813455408,1.0997700000000001,2.7710000000000004,MBA,Otto Matic,15570.0,2406,0.43548000000000003,6.179,0.204,0.095,1976,9,2019,5
JPL 35,0.1563214310580934,2.349324938420104,6.068567997473153,188.2462929012336,189.6555397297851,150.71644084810498,0.2737092286029716,2458049.855647899,0.983168,2.74094,MBA,Otto Matic,20299.0,2584,0.40054,7.465,0.348,0.057999999999999996,1963,10,2019,5
JPL 28,0.1558771948593428,2.215725960635381,5.152145728533319,46.129225285659906,282.4686531012642,172.6801146357655,0.2988339976756448,2458022.6537175192,0.866749,2.77102,MBA,Otto Matic,37841.0,2198,0.48367,5.026,0.26899999999999996,0.086,1915,10,2019,5
JPL 29,0.1090964241687564,2.23690794632741,1.962894100897079,153.52201905252952,295.15903652346697,75.15940738154211,0.294599432195562,2458345.3759258585,1.01026,2.67259,MBA,Otto Matic,25587.0,2551,0.45688999999999996,6.174,0.267,0.209,1949,4,2019,5
JPL 28,0.07862029188015136,2.4491879069634894,5.079269510786796,51.66768533226382,78.89910986138152,227.118308979434,0.2571407547429168,2459117.266356828,1.27836,2.38895,MBA,Otto Matic,23218.0,2340,0.47613,7.816,0.264,0.172,1956,5,2019,11
JPL 24,0.1882935857889836,2.2047063458002643,8.033102422995034,87.54166861841969,195.12294491572845,269.94282425780654,0.3010772535433084,2458899.616504758,0.7739,2.52086,MBA,Otto Matic,24742.0,2095,0.49698000000000003,4.644,0.486,0.024,1951,8,2019,5
JPL 30,0.1944733085934857,2.2279989021630744,2.872157003608916,66.9134846840078,284.7366222125643,135.5264577890761,0.2963682086526714,2458143.2091913642,0.7909,2.76641,MBA,Otto Matic,31989.0,2466,0.46996000000000004,6.582,0.275,0.035,1931,10,2019,5
JPL 33,0.1465801710020758,2.3916565883803442,5.1402180823019155,200.477902844279,51.7230963684179,167.8068796031718,0.2664746147413452,2457970.7706737523,1.03155,2.2941700000000003,MBA,Otto Matic,25486.0,2374,0.47738,3.424,0.6579999999999999,0.142,1950,2,2019,11
JPL 33,0.12313735656002,2.2399739459414434,4.673897728125732,321.96954181635414,287.4614346215157,255.8597170747217,0.2939947828011542,2458954.724935331,0.9559780000000001,2.52865,MBA,Otto Matic,34965.0,2639,0.4648600000000001,6.409,0.392,0.28600000000000003,1923,8,2019,5
JPL 29,0.07485073815400484,2.210213623061369,5.775964308651277,280.9451366006597,334.1227965183469,318.2268064196865,0.2999526455638283,2458739.7659614715,1.03098,2.66248,MBA,Otto Matic,16302.0,1890,0.45858999999999994,4.604,0.526,0.369,1974,9,2019,5
JPL 33,0.1951522286002688,2.182741954660104,1.61436314916666,119.3421527863578,221.6157008136247,322.707616647048,0.3056331656204055,2458722.516808213,0.747775,2.77889,MBA,Otto Matic,42432.0,2549,0.43013,5.637,0.35100000000000003,1.776,1903,9,2019,11
JPL 32,0.09760588755803308,2.2369457493275515,2.493259208136417,260.5915714816024,192.9240510075781,146.36049283876392,0.2945919644047166,2458103.6755427048,1.03545,2.67605,MBA,Otto Matic,33412.0,2096,0.47315,6.739,0.245,0.15,1928,2,2019,8
JPL 31,0.2091494515898202,2.252104923837857,6.8787889316526405,47.1136260008708,310.3921758014292,352.95163337190087,0.2916225772358028,2458624.6694819885,0.786201,2.73686,MBA,Otto Matic,18663.0,2043,0.46952,5.658,0.382,0.11800000000000001,1968,10,2019,11
JPL 30,0.06594562341457555,2.2276842896887405,1.437285888959525,50.034194779268944,238.92993849185382,281.84051650857515,0.2964309943183969,2458864.168391597,1.0642399999999999,2.70459,MBA,Otto Matic,24573.0,2491,0.45606,6.152,0.235,0.07200000000000001,1952,1,2019,5
JPL 31,0.2368942395424299,2.424642117041226,5.9843961025833945,136.5690857064714,247.1283067331032,138.4630658068295,0.2610553552842034,2458070.102660876,0.8624780000000001,2.47337,MBA,Otto Matic,32378.0,2490,0.43146999999999996,6.049,0.698,0.41200000000000003,1930,9,2019,5
JPL 30,0.0890701303491069,2.387010186840854,4.361113664758132,166.55911032805332,154.005869719123,138.1409921097669,0.2672530469386483,2458083.607887104,1.16184,2.62663,MBA,Otto Matic,20728.0,2236,0.48933999999999994,6.523,0.287,0.114,1962,8,2019,5
JPL 27,0.2118597798718167,2.457940991935395,2.263551308043775,242.7522876687278,95.32130463993671,304.9654222431523,0.2557684049641483,2458815.6734799487,0.9288190000000001,2.41664,MBA,Otto Matic,23725.0,1815,0.53013,6.178,0.243,0.187,1954,11,2019,10
JPL 35,0.08056274876387957,2.880172017035777,2.621822615138175,148.91186152045807,208.53533516860745,17.26139261224051,0.2016398817230117,2458514.8949477416,1.6432099999999998,2.26684,MBA,Otto Matic,23389.0,2732,0.44632,9.427,0.218,0.33299999999999996,1955,11,2019,11
JPL 31,0.118407599546786,2.342012023848925,6.13607010638183,223.6823625155518,165.6862541474505,160.8562699080402,0.274992211276548,2458015.551542146,1.07,2.79778,MBA,Otto Matic,25376.0,2498,0.43946,7.88,0.605,1.058,1949,11,2019,5
JPL 32,0.07968639339965745,2.169461338203207,0.2133872821420908,63.77110736189744,75.91780800087369,232.1202046312976,0.3084439111008139,2459015.0965952524,1.01006,2.65888,MBA,Otto Matic,15945.0,2129,0.47315,3.937,0.344,0.129,1976,4,2019,11
JPL 27,0.2269174198477198,2.376765827901344,2.091315435160292,359.73946481,336.6039140045382,126.4981202822315,0.2689827824605768,2458130.2166639245,0.8272930000000001,2.46556,MBA,Otto Matic,24998.0,1960,0.50202,4.711,0.28,0.051,1951,5,2019,11
JPL 20,0.08742687818063424,2.22165866169775,5.717299619109651,303.8360435450074,245.09252162978558,239.4839487516805,0.2976377909639102,2459005.408432017,1.03674,2.57059,MBA,Otto Matic,26604.0,2201,0.44133,5.626,0.267,0.114,1947,1,2019,11
JPL 40,0.09890427947988753,2.1594426081962834,0.6726298649206801,205.40233783454534,39.85072349573023,30.2594054569524,0.3105929363300383,2458503.075358556,0.9323040000000001,2.63176,MBA,Otto Matic,23619.0,2770,0.43722,5.649,0.28800000000000003,0.094,1955,3,2019,11
JPL 30,0.07636589601333665,2.162445960143837,1.444286631701694,146.74600010298892,201.43776273001208,100.7609640177773,0.3099461021768558,2458275.408110442,0.9894290000000001,2.92463,MBA,Otto Matic,32903.0,2697,0.4417,8.534,0.243,0.09699999999999999,1929,10,2019,11
JPL 22,0.2292071089074831,1.740408224236027,23.44028392233009,343.4537118571481,280.6737663759573,358.2931908178601,0.4292668817064372,2458604.476102641,0.48455,3.20292,MCA,Otto Matic,24068.0,1165,0.49288000000000004,4.884,0.066,1.222,1954,1,2019,11
JPL 31,0.1389578769341038,2.224490245063417,3.1269993271218413,62.404513898281145,266.61160648483917,194.0837909414518,0.2970696711681253,2459159.009417693,0.9063899999999999,2.77612,MBA,Otto Matic,23624.0,2673,0.42933000000000004,6.969,0.209,0.235,1954,9,2019,5
JPL 33,0.07859333111627037,2.2318810100172817,4.1672220012263645,276.9337602089867,271.3881289975222,36.94908970882511,0.2955952958758428,2458475.50109026,1.06226,2.57015,MBA,Otto Matic,30880.0,2328,0.46052,8.458,0.257,0.33399999999999996,1935,2,2019,8
JPL 29,0.2349842335361665,2.254707154020217,4.931555582147702,356.1145442114102,343.6256345417142,158.434728180312,0.29111786641113596,2458056.2711962736,0.716176,2.61122,MBA,Otto Matic,36392.0,2303,0.47434,6.215,0.316,0.105,1919,9,2019,5
JPL 30,0.13416490033808098,2.3782316912011803,9.02553620304224,27.67069204251542,165.01604900991418,41.891288745985605,0.2687341326588064,2458444.6162336487,1.05969,2.2593799999999997,MBA,Otto Matic,25705.0,1791,0.46306,8.07,0.247,0.225,1949,4,2019,8
JPL 31,0.1841383724148236,2.4261754768178694,14.49419613009875,201.1658705659156,165.7176335379912,78.88375408671429,0.260807911190629,2458298.04079266,0.9814379999999999,2.6005,MBA,Otto Matic,21256.0,2186,0.4410600000000001,7.404,0.222,0.198,1961,9,2019,11
JPL 18,0.2751048934833732,2.377273895221622,22.95269418404925,348.5661677113459,65.60966842809998,127.94836735337152,0.2688965571881737,2458124.6725342586,0.8343,2.7562900000000004,MBA,Otto Matic,16664.0,1144,0.45482,3.95,0.284,0.07400000000000001,1973,9,2019,5
JPL 32,0.1653191294608323,2.17052257871479,2.680653299545823,347.6066887417315,309.4154318102288,133.9366664920797,0.3082177260592848,2458165.947879313,0.796636,2.66372,MBA,Otto Matic,24333.0,2400,0.45738999999999996,5.914,0.153,0.223,1953,4,2019,11
JPL 21,0.1375641160101127,2.243550278785186,3.936228027299936,290.5946036520605,122.26695647474207,134.0907667816793,0.2932920991412147,2458143.308118001,0.9491200000000001,2.77379,MBA,Otto Matic,23985.0,2344,0.44281000000000004,7.635,0.303,0.044000000000000004,1953,9,2019,5
JPL 25,0.1747935248406103,2.24978207060362,4.796996446285096,279.9122126099058,131.2759558352084,129.2010514423086,0.2920743351693317,2458158.1432576063,0.8712409999999999,2.71762,MBA,Otto Matic,33785.0,2243,0.4358,5.933,0.45899999999999996,0.16,1926,11,2019,5
JPL 29,0.08239491666579637,2.635917960472602,6.997171892530117,64.45010879815706,294.93288891125167,359.13368331186365,0.2303065236697879,2458604.261581193,1.42515,2.51036,MBA,Otto Matic,24341.0,1946,0.51371,7.211,0.34,0.109,1953,4,2019,11
JPL 32,0.07967226101216836,2.443669090578875,4.7479418381739995,194.5078090393415,316.4150476053867,353.8273997339425,0.2580123417862494,2458624.4236628115,1.2623799999999998,2.3549,MBA,Otto Matic,27798.0,2738,0.4371600000000001,9.882,0.256,0.9840000000000001,1943,4,2019,5
JPL 29,0.07942998803446807,2.2555046753342287,3.198801132479745,95.94900478892764,75.32134661370144,335.1099127613545,0.2909634760115538,2458686.043682595,1.08504,2.53163,MBA,Otto Matic,23454.0,2295,0.44933,6.086,0.275,0.20199999999999999,1955,2,2019,5
JPL 35,0.1682711688408242,2.619557579732725,12.336241104924786,203.854555991263,86.82606364807684,179.45095678301067,0.2324674492886907,2457828.559853833,1.20481,2.20768,MBA,Otto Matic,34757.0,2298,0.45916999999999997,9.232,0.3,0.187,1924,9,2019,11
JPL 19,0.1382820508982463,2.23416653259018,6.2208385699454904,28.51865141972115,82.18988764992689,101.16679884424828,0.2951418268290918,2458257.7264936785,0.953686,2.57071,MBA,Otto Matic,21412.0,1518,0.47971,4.666,0.204,0.14,1960,9,2019,5
JPL 28,0.08479081309940625,2.2472762003883653,4.789533984304738,275.92357782110406,288.77127945263163,354.78961662445687,0.2925629963110817,2458618.3094408424,1.0583,2.546,MBA,Otto Matic,29661.0,2105,0.45642,5.975,0.26,0.228,1938,2,2019,5
JPL 33,0.07780135898199128,2.31669840828485,3.155251867645041,298.0506365546226,63.24018014789272,12.59856142449023,0.2795115917894556,2458555.426515413,1.13416,2.8187900000000004,MBA,Otto Matic,25427.0,1778,0.48996999999999996,5.397,0.29,0.212,1950,4,2019,11
JPL 33,0.1265120622467514,2.4031096099192606,4.559056411447924,289.57620457542635,45.73092721329215,350.4596596076396,0.264571892364511,2458636.559538702,1.09102,2.62433,MBA,Otto Matic,31507.0,2351,0.4591,8.045,0.22699999999999998,0.12,1933,8,2019,11
JPL 28,0.08650139566158535,2.259727933902193,3.444378800506128,54.03196540221989,45.657982883386424,18.33996610938885,0.2901481745393191,2458537.2910339655,1.08293,2.64546,MBA,Otto Matic,29664.0,2170,0.46195,8.371,0.276,0.096,1938,2,2019,5
JPL 30,0.1015180931253118,2.621022144617973,10.097643139592359,208.1759884199091,281.5490888709324,169.36555474693068,0.2322726305810107,2457871.3329245537,1.39418,2.2152,MBA,Otto Matic,29271.0,2441,0.46203999999999995,10.076,0.302,0.21,1939,10,2019,11
JPL 25,0.215074216798353,2.402623433218633,2.433581556586503,3.01620056151233,336.78127296,229.5811778828756,0.2646522015765955,2459093.2932635364,0.8766430000000001,2.47328,MBA,Otto Matic,24990.0,2038,0.4893,6.482,0.265,0.11,1950,12,2019,5
JPL 26,0.1700792910043095,2.270002021129935,5.495126635195159,127.2612006934055,183.2437520871325,216.3023210669875,0.2881805780029436,2459099.137624814,0.8686709999999999,2.59769,MBA,Otto Matic,17137.0,2549,0.44593999999999995,5.344,0.19899999999999998,0.04,1972,6,2019,5
JPL 25,0.1184060751379295,2.2327220018425162,5.508180278560348,190.61914886208302,11.176884224561222,39.894841608825494,0.2954283002871339,2458465.459309687,0.9660719999999999,2.46057,MBA,Otto Matic,30917.0,1999,0.5040100000000001,6.631,0.192,0.358,1935,2,2019,9
JPL 35,0.112448304209966,2.244400764383977,3.5934885371249616,319.8459780642955,277.0370793632655,128.657589380196,0.2931254062681301,2458161.583459062,0.983942,2.51289,MBA,Otto Matic,25454.0,2576,0.46301000000000003,5.438,0.261,0.11900000000000001,1950,3,2019,11
JPL 27,0.181430790027791,2.2387898888701843,7.306225614254721,59.80196583315487,346.1581561768019,125.08086692090929,0.2942280467349739,2458175.3846233087,0.842879,2.7391,MBA,Otto Matic,26090.0,2459,0.43096999999999996,6.973,0.23199999999999998,0.18899999999999997,1947,12,2019,5
JPL 29,0.1043960846691139,2.30846524871272,1.5932246623663942,249.91224468818424,343.76064040867004,196.0045556219857,0.2810082447211128,2459184.0965579613,1.05619,2.44109,MBA,Otto Matic,25427.0,2521,0.46921,5.565,0.273,0.105,1950,4,2019,11
JPL 28,0.09579261817559652,2.3858190372515486,4.517925310321547,207.3520015612738,252.8899110317238,129.66463062114082,0.2674532159890328,2458115.6876183595,1.17934,2.51238,MBA,Otto Matic,24721.0,2041,0.47543,5.199,0.596,0.29100000000000004,1952,1,2019,10
JPL 28,0.06975710697224118,2.195090184589131,2.732765758203774,241.1191927858885,308.0568179457815,141.313916734743,0.3030578390684407,2458134.2064463696,1.0434299999999999,2.61565,MBA,Otto Matic,22214.0,2245,0.46218000000000004,6.559,0.259,0.196,1959,2,2019,11
JPL 34,0.1056021181653367,2.369130708308644,5.95141036795694,218.4342217382396,164.2753979178774,293.5014409331372,0.2702841265388691,2458846.5320549286,1.12235,2.81278,MBA,Otto Matic,29271.0,2004,0.48256000000000004,5.204,0.312,0.17600000000000002,1939,10,2019,11
JPL 35,0.2179027644242565,2.21465305050866,3.284682149217269,164.83807329662932,163.4772673474664,352.048821287441,0.2990511835128694,2458627.088019546,0.7202649999999999,2.65215,MBA,Otto Matic,40411.0,2765,0.41947,8.991,0.105,0.16899999999999998,1909,4,2019,11
JPL 28,0.1228484605435045,2.188379777478442,0.6242358085533902,125.6577830029011,320.9263110497816,130.28304811911792,0.304452843502867,2458172.5747862947,0.935858,2.71285,MBA,Otto Matic,40829.0,2431,0.48531,6.784,0.153,0.207,1907,11,2019,8
JPL 29,0.2032354040274952,2.330591840666146,3.2893082737810886,113.41492677636421,236.55321887359852,42.21935943350186,0.2770159282115919,2458448.0923037855,0.852253,2.61957,MBA,Otto Matic,23863.0,1918,0.5174,8.933,0.061,0.107,1954,7,2019,11
JPL 30,0.1022310847810706,2.609279833610973,3.5091855784234536,202.30085072737592,279.3864988211945,44.34809829781318,0.2338423071768814,2458410.850407361,1.36172,2.1928400000000003,MBA,Otto Matic,29278.0,2375,0.46818999999999994,9.063,0.311,0.09300000000000001,1939,3,2019,5
JPL 34,0.1375377165572413,2.3462082845235317,10.41185085703261,121.4812329463298,353.32065973441735,242.3982356360031,0.2742547940835786,2459029.3047716976,1.04046,2.42196,MBA,Otto Matic,29866.0,1953,0.44226000000000004,7.366,0.221,0.287,1938,2,2019,11
JPL 23,0.05501505139586856,1.856862737748884,23.053575077572546,344.5841039200827,59.50438538641382,117.96854855448628,0.38952413526459,2458297.6470112517,0.787131,3.18131,IMB,Otto Matic,17516.0,1272,0.45258000000000004,3.529,0.292,0.049,1971,5,2019,5
JPL 29,0.08508241271561569,2.2905049982886476,7.460934651517893,255.4956031800188,65.11427990491077,163.684927257252,0.2843198675633192,2458024.793037768,1.09399,2.71848,MBA,Otto Matic,14538.0,1927,0.47033,3.976,0.848,0.243,1979,7,2019,5
JPL 25,0.1753856641032502,2.652631960180012,12.30016181529464,252.27856574271252,137.2319644446574,154.7559062774559,0.2281332444976479,2457922.142461105,1.21056,2.3524700000000003,MBA,Otto Matic,19529.0,1502,0.4539,8.972,0.2,0.098,1965,11,2019,5
JPL 23,0.1902823563443443,2.288291018924622,22.397968955711214,137.7670772616195,303.7253781645408,45.66182971540873,0.2847325973355778,2458440.132588109,0.937776,2.55955,MBA,Otto Matic,15569.0,1373,0.4467100000000001,5.249,0.336,0.21100000000000002,1976,9,2019,5
JPL 32,0.08489851252811899,2.2480205256715764,3.9762101055662167,177.16966402392518,322.5003607629417,149.97220330030433,0.2924177058169238,2458087.6302239327,1.07199,2.5669299999999997,MBA,Otto Matic,23978.0,2592,0.44348000000000004,5.221,0.373,0.23800000000000002,1954,4,2019,11
JPL 33,0.1347190402750713,2.808120994722891,4.218158449747817,350.35815439745164,347.3696318022369,287.3815221917493,0.2094499925043253,2458947.21033854,1.41998,2.18336,MBA,Otto Matic,25565.0,2014,0.49038000000000004,8.509,0.21,0.204,1949,8,2019,8
JPL 33,0.07539110958227567,2.212387589836558,5.173186374440303,45.78540573594703,82.05338698050974,271.9167068786165,0.2995106387891313,2458894.5906990063,1.06863,2.6484799999999997,MBA,Otto Matic,28822.0,3350,0.38214000000000004,4.923,0.228,0.375,1940,12,2019,11
JPL 31,0.1738436263976548,2.4068548751164065,1.4901949766005569,246.28230157528216,201.54367242736268,350.3075683984128,0.2639545890530031,2458637.220072329,1.00491,2.3797599999999997,MBA,Otto Matic,20900.0,2211,0.4479,6.907,0.281,0.287,1962,9,2019,11
JPL 18,0.2784323917153193,2.549358309533128,2.789234312182787,335.1766093922436,67.30343605277646,319.601567150716,0.2421351029710106,2458767.342528628,0.8497809999999999,2.17139,MBA,Otto Matic,15063.0,1421,0.48013999999999996,10.209,0.055999999999999994,0.316,1978,9,2019,11
JPL 24,0.1527106466752207,2.3303942258602204,4.706004459942816,304.06495555608365,186.2783401242601,260.0943998300738,0.2770511649166904,2458961.1034293342,0.9897739999999999,2.3654,MBA,Otto Matic,32478.0,2149,0.47744,4.467,0.6459999999999999,0.102,1930,12,2019,11
JPL 33,0.2182034842634633,2.404239855193833,3.5410255866693015,308.72081801995614,33.724097796656906,293.70275931039686,0.2643853494222259,2458851.259888301,0.871764,2.47716,MBA,Otto Matic,32523.0,2299,0.45735,7.514,0.41200000000000003,0.157,1930,10,2019,10
JPL 30,0.18180583872800304,2.547041287621898,6.539722891878058,330.3495443338472,146.8525781756551,89.45489219464336,0.2424655804827281,2458231.5614809054,1.10379,2.08545,MBA,Otto Matic,28719.0,1722,0.45608999999999994,7.145,0.385,0.037000000000000005,1941,1,2019,8
JPL 35,0.1707682102528225,2.234005768364192,6.2769047501652695,53.281184736069314,335.1619538126078,323.0361041783891,0.2951736860357442,2458725.7276119804,0.859345,2.82248,MBA,Otto Matic,31282.0,2399,0.447,8.887,0.32299999999999995,0.42100000000000004,1934,4,2019,11
JPL 38,0.06371386906180336,2.1700830316652344,2.859242396805044,38.74957019012962,135.1717166789221,210.4245467145923,0.3083113743552438,2459085.644129366,1.03746,2.6527,MBA,Otto Matic,24392.0,2537,0.43708,7.245,0.135,0.055,1953,2,2019,11
JPL 24,0.204551797865533,2.314112834046953,9.789139817408447,130.5878155169762,311.1451078726252,82.0996039303908,0.2799801729611924,2458307.266364696,0.8728739999999999,2.4659400000000002,MBA,Otto Matic,41381.0,1889,0.45203999999999994,9.595,0.073,0.13699999999999998,1906,1,2019,5
JPL 27,0.1869754865404499,2.4207615942218665,3.7324349013946034,102.1685878620915,306.2029968078691,118.81793989581921,0.2616833211693942,2458146.447600463,0.980633,2.50631,MBA,Otto Matic,23951.0,2155,0.45846000000000003,4.915,0.35,0.154,1953,10,2019,5
JPL 31,0.09149479970394804,2.3697626897902597,4.907969189763239,36.84486606017232,95.4281558419702,206.5044960377772,0.270176012438753,2459168.631502781,1.1742299999999999,2.4411400000000003,MBA,Otto Matic,21183.0,2000,0.44453000000000004,6.351,0.289,0.244,1961,11,2019,11
JPL 34,0.06257304699685035,2.2119415541673644,3.8917018203592817,80.2743527058289,122.69906837777441,171.6921239765163,0.29960123736015903,2458027.4311919757,1.07228,2.61013,MBA,Otto Matic,18869.0,2188,0.47311000000000003,6.261,0.21600000000000005,0.136,1968,3,2019,11
JPL 27,0.1156818452847221,2.1942792801779,5.467863062706631,274.9396023173347,312.38368023882754,225.8408400797217,0.3032258488864709,2459042.9397207983,0.934926,2.55649,MBA,Otto Matic,25188.0,1896,0.4962,4.842,0.267,0.252,1950,12,2019,11
JPL 33,0.1633172967550489,2.5608302626222157,0.783217894102812,198.312881388795,170.76202985530918,308.15118927749285,0.2405098590124731,2458816.078733177,1.14103,2.4814599999999998,MBA,Otto Matic,17976.0,2470,0.4479,6.196,0.265,0.37,1970,9,2019,11
JPL 28,0.04428817137831319,2.8728046757310666,1.437914699748156,334.40568459378665,94.99070151930893,47.42574073133309,0.2024160405736209,2458366.2016677284,1.7598099999999999,2.12774,MBA,Otto Matic,32063.0,2219,0.46263999999999994,9.438,0.261,0.11900000000000001,1932,2,2019,11
JPL 32,0.0994074823782872,2.561645369716274,2.615254497840983,14.47775680514954,132.4912183542257,122.78626984164042,0.2403950739808449,2458089.731339859,1.31998,2.18085,MBA,Otto Matic,23836.0,2108,0.47672,5.966,0.285,0.195,1954,7,2019,10
JPL 30,0.1634072943731368,2.227431624464631,3.8176366375946738,242.6983999412672,141.2279874935514,309.507453380153,0.2964814335283341,2458770.805931197,0.8683620000000001,2.86115,MBA,Otto Matic,41310.0,2155,0.46163999999999994,4.766,0.264,0.221,1906,10,2019,11
JPL 30,0.1809490137738574,2.651379353012362,14.63895215935712,50.79729309637843,359.0148176433601,132.4313906731624,0.2282949311411929,2458020.4109458486,1.18173,2.2622299999999997,MBA,Otto Matic,19562.0,1615,0.42716000000000004,7.914,0.33899999999999997,0.057999999999999996,1965,10,2019,5
JPL 32,0.1724072945362862,2.396046530392704,31.08389312721572,336.0611126454472,165.8355178958012,130.9850619458589,0.2657426138543576,2458107.5980147067,1.00007,2.2090400000000003,MBA,Otto Matic,15600.0,1599,0.4112,8.384,0.247,0.196,1977,2,2019,10
JPL 33,0.2161656693549955,2.4460891628007184,7.488322580309242,330.63260060795983,76.05970110443648,185.0786205315279,0.2576295343787361,2459279.4647774287,0.942321,2.48317,MBA,Otto Matic,28806.0,1831,0.47113999999999995,7.323,0.14,0.114,1940,10,2019,8
JPL 29,0.02815715939046657,2.295620312467683,6.042810977524548,213.40341804070331,285.6617779867651,65.78486274624878,0.2833700752947086,2458368.348236346,1.25084,2.62987,MBA,Otto Matic,16551.0,2460,0.43648000000000003,5.882,0.353,0.361,1974,4,2019,8
JPL 28,0.1112958521467828,2.643615738788935,14.000945673839473,158.4264251809937,55.650070283511496,354.9481998452539,0.2293013336853987,2458622.5312724467,1.3763,2.08802,MBA,Otto Matic,24847.0,2209,0.41881999999999997,8.561,0.29,0.125,1951,8,2019,8
JPL 27,0.05854857815920201,2.418050810231636,5.324814750643261,219.4907899699389,173.7578860025036,188.06734901365002,0.2621234891727441,2459256.422334656,1.28178,2.6783099999999997,MBA,Otto Matic,21413.0,2111,0.4547600000000001,4.839,0.225,0.165,1960,9,2019,5
JPL 28,0.1268088546420408,2.388308706493577,5.301285160232457,283.0478206944769,19.9485672476427,5.0697050635164835,0.2670351189810229,2458581.5148377377,1.07013,2.50622,MBA,Otto Matic,21612.0,1684,0.52225,3.267,0.41600000000000004,0.867,1960,9,2019,11
JPL 31,0.1524281044280805,2.608867369264456,12.70146515432416,193.2638918530068,259.4253267090585,170.5652350622155,0.2338977653966396,2457871.2701385133,1.2682200000000001,2.31881,MBA,Otto Matic,24111.0,1813,0.49241999999999997,7.91,0.257,0.20199999999999999,1953,10,2019,10
JPL 36,0.0918178205837769,2.2241859303105067,6.814980012385527,68.18326166300061,100.61371090189208,196.5935346609037,0.2971306411894596,2459150.4482136373,1.03902,2.55543,MBA,Otto Matic,15687.0,2152,0.46945,5.986,0.341,0.188,1976,12,2019,11
JPL 34,0.07071991239349043,2.86939099352125,2.46130576775542,154.0292383836167,178.99127085332748,95.29448954773387,0.2027773661187462,2458130.553618056,1.6550599999999998,2.1823200000000003,MBA,Otto Matic,23863.0,2510,0.45918000000000003,9.879,0.262,0.24600000000000002,1954,7,2019,11
JPL 27,0.16832330752129,2.232903404010569,5.705358488607567,119.8143961167497,237.74760703894538,345.46078460781166,0.2953922999082423,2458649.720021635,0.858977,2.83261,MBA,Otto Matic,23535.0,2538,0.43138000000000004,6.641,0.365,0.105,1955,6,2019,11
JPL 23,0.178383901314973,2.357983294362816,2.273318413486247,254.7149556516111,97.43658466053834,52.65918639536607,0.2722030505719773,2458407.044466402,0.932551,2.65574,MBA,Otto Matic,24158.0,1777,0.50237,10.138,0.054000000000000006,0.10400000000000001,1953,10,2019,11
JPL 20,0.1507887508239221,2.375941014245639,2.957197784840083,60.929220819677326,100.6173082863283,214.4605070813139,0.2691228616489147,2459141.292008628,1.02888,2.24664,MBA,Otto Matic,21614.0,1932,0.49554,3.911,0.284,0.045,1960,9,2019,11
JPL 32,0.2029544021108738,2.7602253714608103,2.432656053606107,18.37551087371657,344.03758613993483,253.04693474277192,0.2149251599576778,2459098.1293388745,1.19675,2.13211,MBA,Otto Matic,31350.0,2248,0.45411999999999997,9.7,0.247,0.193,1933,10,2019,8
JPL 35,0.1614329280336201,2.229206414783189,2.94647046924318,216.75244034907632,160.17380232158908,346.1019916647468,0.2961274369482041,2458647.4325249917,0.8704790000000001,2.87186,MBA,Otto Matic,32873.0,2224,0.49126000000000003,6.826,0.264,0.355,1929,11,2019,11
